,EWH,LV,MV,Tariff,EWH flex 50,EWH flex 100,EWH flex 150,EWH flex 200,EWH flex 250,EWH flex 300,EWH flex 350,EWH flex 400,EWH flex 450,EWH flex 500,EWH flex 550,EWH flex 600,EWH flex 650,EWH flex 700,EWH flex,PV
1376,5.25,13.285999999999996,20.817500000000006,c,5.25,5.25,5.25,5.25,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245578694707689
1377,4.2,12.997000000000005,20.48075,c,4.2,4.2,4.2,4.2,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,0.0,0.2947995563310468
1378,8.4,14.078,20.144000000000002,c,8.4,8.4,8.4,8.4,3.1500000000000004,1.05,2.1,2.1,2.1,3.1500000000000004,4.2,4.2,4.2,4.2,2.1,0.448317062888114
1379,7.35,13.732000000000001,19.80725,c,7.35,7.35,7.35,7.35,2.1,3.1500000000000004,4.2,4.2,4.2,5.25,5.25,5.25,5.25,5.25,4.2,0.5057560922890557
1380,4.2,14.531999999999998,19.4705,c,4.2,4.2,4.2,4.2,5.25,7.35,6.3,6.3,6.3,6.3,5.25,5.25,5.25,5.25,6.3,0.6298810242745222
1381,5.25,14.061999999999996,21.024562499999995,c,5.25,5.25,5.25,5.25,7.35,7.35,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,0.6443713920638243
1382,4.2,14.749999999999993,22.578624999999995,c,4.2,4.2,4.2,4.2,5.25,2.1,2.1,2.1,2.1,2.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,0.5651412548960316
1383,5.25,15.124000000000004,24.1326875,c,5.25,5.25,5.25,5.25,5.25,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308958685688835
1384,4.2,14.263,25.686749999999996,c,4.2,4.2,4.2,4.2,5.25,7.35,6.3,4.2,3.1500000000000004,2.1,2.1,2.1,2.1,2.1,4.2,0.7527295978762628
1385,1.05,15.049999999999995,26.634812499999995,c,1.05,1.05,1.05,1.05,2.1,5.25,6.3,4.2,3.1500000000000004,2.1,2.1,2.1,2.1,2.1,4.2,0.7519304012756113
1386,1.05,13.872000000000005,27.582874999999994,c,1.05,1.05,1.05,1.05,2.1,7.35,6.3,6.3,5.25,5.25,4.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,5.25,0.836636538625176
1387,2.1,14.271999999999998,28.5309375,c,2.1,2.1,2.1,2.1,6.3,10.500000000000002,10.500000000000002,10.500000000000002,10.500000000000002,10.500000000000002,10.500000000000002,8.4,8.4,7.35,10.500000000000002,0.8981646882714162
1388,4.2,14.132000000000005,29.479,c,4.2,4.2,4.2,4.2,6.3,8.4,8.4,8.4,7.35,6.3,6.3,5.25,5.25,4.2,7.35,0.8489939177713229
1389,4.2,14.987999999999998,30.6163125,c,4.2,4.2,4.2,4.2,6.3,10.500000000000002,9.450000000000001,10.500000000000002,9.450000000000001,9.450000000000001,9.450000000000001,8.4,7.35,6.3,9.450000000000001,0.9029036011151876
1390,1.05,13.715000000000002,31.753625,c,1.05,1.05,1.05,1.05,4.2,9.450000000000001,9.450000000000001,8.4,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,8.4,8.4,9.450000000000001,0.9346989894382582
1391,1.05,14.629000000000007,32.8909375,c,1.05,1.05,1.05,1.05,0.0,7.35,8.4,8.4,9.450000000000001,9.450000000000001,9.450000000000001,8.4,8.4,8.4,8.4,0.9490349431156302
1392,2.1,14.320000000000006,34.02825,c,2.1,2.1,2.1,2.1,2.1,9.450000000000001,9.450000000000001,10.500000000000002,10.500000000000002,11.550000000000002,11.550000000000002,11.550000000000002,11.550000000000002,11.550000000000002,10.500000000000002,0.9727172450931988
1393,1.05,13.914000000000005,34.331125,c,1.05,1.05,1.05,1.05,2.1,7.35,7.35,7.35,7.35,8.4,7.35,7.35,7.35,7.35,8.4,0.9498401472464818
1394,0.0,14.743,34.634,c,0.0,0.0,0.0,0.0,0.0,7.35,8.4,8.4,9.450000000000001,9.450000000000001,9.450000000000001,10.500000000000002,10.500000000000002,11.550000000000002,9.450000000000001,0.9924286473989702
1395,1.05,13.746000000000002,34.936875,c,1.05,1.05,1.05,1.05,3.1500000000000004,10.500000000000002,10.500000000000002,11.550000000000002,11.550000000000002,12.600000000000003,13.650000000000004,13.650000000000004,14.700000000000005,14.700000000000005,12.600000000000003,1.0069788657814367
1396,1.05,14.203,35.23975,c,1.05,1.05,1.05,1.05,4.2,10.500000000000002,11.550000000000002,12.600000000000003,13.650000000000004,14.700000000000005,15.750000000000005,16.800000000000004,17.850000000000005,18.900000000000006,13.650000000000004,1.0377015708253554
1397,0.0,13.83799999999999,36.468625,c,0.0,0.0,0.0,0.0,1.05,6.3,7.35,6.3,7.35,6.3,6.3,10.500000000000002,10.500000000000002,13.650000000000004,6.3,0.969692152612904
1398,0.0,14.232999999999999,37.69750000000001,c,0.0,0.0,0.0,0.0,0.0,1.05,2.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,2.1,0.9523862062033156
1399,0.0,15.490000000000006,38.926375,c,0.0,0.0,0.0,0.0,0.0,1.05,2.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,2.1,0.9261851484646908
1400,0.0,15.738999999999994,40.15525,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407440570138621
1401,0.0,15.132,39.9936875,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753031134260579
1402,0.0,15.417000000000002,39.83212500000001,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8585669765713803
1403,0.0,15.709000000000001,39.6705625,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743076522924792
1404,0.0,16.743,39.509,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105861738524178
1405,0.0,15.015999999999998,39.1266875,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668231402518462
1406,0.0,15.413999999999993,38.744375,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7303580268882766
1407,0.0,14.628999999999996,38.36206249999999,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.6870920013784644
1408,1.05,15.435,37.97975,p,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,2.1,2.1,2.1,2.1,2.1,2.1,1.05,0.6457244338443229
1409,2.1,14.582000000000004,37.29025,p,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.05,1.05,2.1,2.1,2.1,2.1,2.1,1.05,0.5505417306988907
1410,2.1,14.868,36.60075,p,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.05,1.05,2.1,2.1,2.1,2.1,2.1,0.4920666082628119
1411,2.1,14.214999999999993,35.91124999999999,p,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.05,1.05,1.05,3.1500000000000004,3.1500000000000004,2.1,0.4077595174905792
1412,3.1500000000000004,14.192000000000007,35.22175,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,2.1,2.1,3.1500000000000004,3.1500000000000004,0.3555182396310649
1413,3.1500000000000004,11.987,35.184312500000004,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,1.05,1.05,3.1500000000000004,0.2692843549459016
1414,3.1500000000000004,12.456000000000005,35.146875,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,1.05,3.1500000000000004,0.1996893432807029
1415,4.2,12.288999999999998,35.1094375,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,4.2,0.1316337602058423
1416,4.2,13.53,35.071999999999996,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,4.2,0.11451897312954798
1417,4.2,14.409,35.258625,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,0.05392002634839546
1418,4.2,15.094000000000001,35.44525,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,0.01519630082889401
1419,8.4,16.5,35.631875,c,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,-0.0010000000000000002
1420,12.600000000000003,16.014000000000006,35.8185,c,12.600000000000003,12.600000000000003,12.600000000000003,12.600000000000003,12.600000000000003,12.600000000000003,12.600000000000003,12.600000000000003,11.550000000000002,11.550000000000002,11.550000000000002,11.550000000000002,11.550000000000002,10.500000000000002,12.600000000000003,-0.0010000000000000002
1421,7.35,17.176,35.62662500000001,c,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,6.3,6.3,6.3,6.3,6.3,5.25,7.35,-0.0010000000000000002
1422,5.25,17.413000000000004,35.43475,c,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,-0.0005333333333333335
1423,8.4,16.857000000000006,35.242875,c,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,0.0
1424,5.25,16.416999999999994,35.051,c,5.25,5.25,5.25,5.25,5.25,5.25,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,0.0
1425,5.25,17.84599999999999,34.6255625,c,5.25,5.25,5.25,5.25,5.25,5.25,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,0.0
1426,5.25,18.31,34.200125,c,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.0
1427,2.1,18.742,33.7746875,c,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.0
1428,2.1,18.911999999999995,33.34925,c,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.0
1429,2.1,16.622,33.2978125,c,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0
1430,2.1,16.578000000000007,33.246375,c,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0
1431,1.05,15.595999999999995,33.194937499999995,c,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0
1432,1.05,15.212000000000002,33.1435,c,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0
1433,1.05,15.312000000000005,29.8359375,c,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0
1434,0.0,15.928000000000004,26.528375,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,0.0,15.292999999999996,23.2208125,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,0.0,16.664000000000005,19.91325,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,0.0,16.209000000000003,16.6980625,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,0.0,16.311000000000003,13.482875,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,0.0,15.90599999999999,10.2676875,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,0.0,13.35,7.052500000000001,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,0.0,12.751,6.558437500000001,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,0.0,11.641999999999998,6.064375000000001,v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,0.0,11.017999999999999,5.570312500000001,v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,0.0,9.478999999999994,5.076250000000001,v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.0,9.432000000000004,4.560500000000001,v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,0.0,8.786999999999999,4.0447500000000005,v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,0.0,7.891999999999999,3.5290000000000004,v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,0.0,7.990999999999995,3.01325,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,0.0,8.202999999999998,2.97525,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1.05,7.772999999999996,2.93725,sv,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0
1451,1.05,7.556999999999997,2.8992500000000003,sv,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0
1452,0.0,8.386999999999997,2.86125,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,0.0,7.568999999999999,2.8383125,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,0.0,8.955,2.815375,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,0.0,7.375999999999998,2.7924375,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,0.0,6.8569999999999975,2.7695,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,1.05,6.778999999999999,2.7585625,sv,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,2.1,6.859999999999997,2.747625,sv,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,1.05,6.634999999999999,2.7366874999999995,sv,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,0.0,6.653999999999996,2.72575,sv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,1.05,6.662999999999997,2.8279374999999995,sv,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0
1462,3.1500000000000004,6.721999999999997,2.9301249999999994,sv,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0
1463,3.1500000000000004,6.378999999999998,3.0323125,sv,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,4.2,7.246999999999997,3.1345,v,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
1465,3.1500000000000004,7.304999999999995,5.814125,v,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
1466,2.1,7.527,8.49375,v,2.1,2.1,2.1,2.1,2.1,2.1,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0
1467,5.25,8.066999999999995,11.173375,v,5.25,5.25,5.25,5.25,5.25,5.25,3.1500000000000004,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
1468,4.2,9.020000000000003,13.853,v,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
1469,3.1500000000000004,9.665999999999991,19.577,v,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,1.05,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,-0.0006000000000000003
1470,7.35,10.219,25.300999999999995,c,7.35,7.35,7.35,7.35,7.35,7.35,6.3,6.3,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,5.25,-0.0010000000000000002
1471,7.35,10.791000000000004,31.025,c,7.35,7.35,7.35,7.35,7.35,7.35,5.25,5.25,2.1,0.0,0.0,0.0,0.0,0.0,4.2,0.014277183494651915
1472,3.1500000000000004,11.378000000000007,36.749,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.26544805236476715
1473,5.25,10.297999999999998,38.4683125,c,5.25,5.25,5.25,5.25,5.25,5.25,4.2,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.1909317256369601
1474,7.35,10.648999999999996,40.187625,c,7.35,7.35,7.35,7.35,7.35,7.35,5.25,4.2,1.05,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.13793139634325596
1475,5.25,10.472000000000003,41.90693750000001,c,5.25,5.25,5.25,5.25,5.25,5.25,4.2,4.2,1.05,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.12626526451356296
1476,4.2,10.268,43.62625000000001,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3214550701989442
1477,4.2,11.873000000000005,44.30556250000001,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,2.1,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.2497366496874492
1478,5.25,12.39,44.984875,c,5.25,5.25,5.25,5.25,5.25,5.25,5.25,4.2,2.1,0.0,0.0,0.0,0.0,2.1,4.2,0.391438464580879
1479,5.25,13.590000000000007,45.6641875,c,5.25,5.25,5.25,5.25,5.25,5.25,13.650000000000004,22.050000000000008,27.30000000000001,29.400000000000013,29.400000000000013,29.400000000000013,29.400000000000013,30.450000000000014,25.20000000000001,0.8987759417980229
1480,4.2,13.603999999999996,46.3435,c,4.2,4.2,4.2,4.2,4.2,4.2,12.600000000000003,21.000000000000007,27.30000000000001,29.400000000000013,29.400000000000013,29.400000000000013,29.400000000000013,29.400000000000013,24.15000000000001,0.8485085668200221
1481,3.1500000000000004,12.76,46.6635625,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2630575845197438
1482,1.05,11.606000000000005,46.983625,c,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.4905840350912195
1483,0.0,11.561999999999998,47.3036875,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226832367754884
1484,1.05,11.903000000000004,47.62375,c,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4807629407883136
1485,3.1500000000000004,12.393,47.8438125,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897799962699957
1486,2.1,13.417000000000002,48.063875,c,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654823891123173
1487,0.0,13.864000000000004,48.28393749999999,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18553716482392332
1488,0.0,12.816000000000004,48.504,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27743138657131083
1489,0.0,15.280999999999995,50.5966875,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835596693790651
1490,0.0,13.850999999999999,52.689375,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6948092964197059
1491,0.0,14.361000000000004,54.7820625,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,7.35,6.3,6.3,6.3,6.3,0.0,0.8340835932008137
1492,0.0,14.391000000000005,56.87475,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,7.35,6.3,6.3,6.3,6.3,0.0,0.6917559609195074
1493,0.0,14.939000000000002,57.1549375,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057387555976249
1494,0.0,14.374999999999998,57.435125,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551571984040912
1495,0.0,12.445000000000007,57.7153125,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,1.05,1.05,0.0,0.8062302506274084
1496,0.0,13.063,57.9955,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,1.05,1.05,0.0,0.4683767535263987
1497,0.0,13.586999999999994,57.6113125,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470274715997907
1498,0.0,13.387999999999991,57.227125,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923905483487091
1499,0.0,13.137,56.8429375,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.35,7.35,7.35,7.35,7.35,1.05,0.8519299154033251
1500,0.0,13.909000000000002,56.45875,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,9.450000000000001,9.450000000000001,10.500000000000002,10.500000000000002,10.500000000000002,3.1500000000000004,0.8766750460795338
1501,0.0,14.789000000000007,56.030125,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.450000000000001,10.500000000000002,11.550000000000002,11.550000000000002,12.600000000000003,12.600000000000003,4.2,0.8933999934240838
1502,0.0,13.995,55.6015,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,8.4,9.450000000000001,8.4,9.450000000000001,9.450000000000001,2.1,0.4610050714254746
1503,0.0,13.49200000000001,55.17287499999999,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531479774758681
1504,0.0,13.355999999999993,54.74425,p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5485173854451396
1505,1.05,11.902999999999995,53.4635,p,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,1.05,1.05,1.05,0.0,0.6945757845677862
1506,1.05,12.092000000000008,52.18275,p,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,3.1500000000000004,5.25,5.25,0.0,0.5448638987307957
1507,4.2,12.108000000000004,50.902,p,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,0.4056821263981013
1508,5.25,11.466999999999995,49.62125,c,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,4.2,4.2,4.2,2.1,0.0,1.05,4.2,0.41079526514725817
1509,3.1500000000000004,13.185999999999995,49.5485,c,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.3073749970217315
1510,4.2,12.87300000000001,49.47575000000001,c,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.1500000000000004,4.2,0.23975404832978664
1511,5.25,12.506000000000002,49.403,c,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.16050206468166905
1512,6.3,13.893999999999995,49.33025,c,6.3,6.3,6.3,6.3,6.3,6.3,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.16551626711767428
1513,7.35,15.287999999999993,49.4954375,c,7.35,7.35,7.35,7.35,7.35,7.35,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,0.0470210305114949
1514,9.450000000000001,17.254000000000005,49.660625,c,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,8.4,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,0.028261027745419564
1515,8.4,17.771999999999995,49.8258125,c,8.4,8.4,8.4,8.4,8.4,7.35,6.3,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,-0.0010000000000000002
