,cost2,E SC2,SCR2,SSR2,SSR2 ewh,cost3,E SC3,SCR3,SSR3,SSR3 ewh
115,4322.970297237991,17296.726557720787,22.517299306397177,42.75109791686326,45.15469208191415,4177.461463308419,19729.56555775927,25.68442828570626,48.76543988546981,79.42029608880505
116,4334.104347537451,17309.390840831402,22.33952920248473,42.78239933135357,45.193210964515835,4188.746726020666,19741.422693044136,25.478313639411216,48.79348076366462,79.42887865176405
117,4345.244790671394,17321.967550866924,22.16468584780765,42.813484297656665,45.23118977474239,4199.886552713854,19752.116349138018,25.27423356627167,48.82117853101325,79.4658540221053
118,4356.401795148928,17334.317393182024,21.992518106596695,42.84400853103161,45.26863064822873,4211.113061005201,19764.777631246125,25.076108857854766,48.85120551560445,79.47442844390399
119,4367.558799626461,17346.667235497127,21.823243940868284,42.874532764406574,45.30574299556278,4222.329846561178,19774.16936540923,24.877200670933554,48.87568682903527,79.49331539536149
120,4378.715804103994,17359.017077812226,21.65679101123534,42.90505699778153,45.34243027189337,4233.636932117154,19785.66109957233,24.684227541907017,48.902821709933356,79.51930243758402
121,4389.890159282813,17371.06975976115,21.492721701777562,42.93484676085836,45.37833507474698,4244.94611767313,19794.00283373543,24.49054664757282,48.92470908472306,79.52009530730882
122,4401.077677500311,17382.943968193373,21.331123043016305,42.964195403543854,45.412800606617864,4256.195615690548,19806.51256344017,24.305155520080806,48.954358801101975,79.54607756398599
123,4412.293430491669,17394.47127075802,21.17172976726756,42.992686623487344,45.44700681452049,4267.575465667017,19815.499367712488,24.118490943840442,48.97657085077065,79.53259141773236
124,4423.510743408975,17405.97181553523,21.014875045136357,43.02111170809669,45.47964624722988,4278.823064613803,19826.26122520583,23.936980174130014,49.003170174170364,79.53646233245895
125,4434.73725487004,17417.28090505726,20.860300696740282,43.049063586268176,45.51161368276865,4290.169383276155,19835.70329069656,23.75679289039351,49.02650746085202,79.54033324718553
126,4445.981710748599,17428.280533219615,20.707812215800413,43.07625059064433,45.542820955428716,4301.520448045564,19845.080341022134,23.579388473008603,49.04968405413989,79.5432190337525
127,4457.231817847397,17439.170386657865,20.55759572391746,43.1031662725848,45.57315548773358,4312.872093374797,19854.4491913502,23.404768159677303,49.07284038007283,79.5458057080676
128,4468.481924946195,17450.060240096114,20.409726364720175,43.13008195452527,45.60296434313925,4324.369076715544,19862.64617710886,23.231505666814492,49.09310029108098,79.54839238238269
129,4479.737485777364,17460.809533421725,20.26398642794519,43.15665022395861,45.63202071821937,4335.810659303005,19870.73089186232,23.06079911903956,49.11308270977169,79.56884896377429
130,4491.003360806905,17471.439176272375,20.120350852902853,43.18292276176008,45.660912878094315,4347.176300279827,19879.849216046285,22.893909144752943,49.13561982792093,79.58930554516587
131,4502.290383857112,17481.75274932273,19.97854697560457,43.20841409215008,45.689805037969236,4358.302421752749,19890.962448477407,22.73184693578783,49.163087619947945,79.62763203363394
